Gene.ID	p.value	ttest.z.score	Degrees.of.freedom	Direction	cell.type	updown	hgnc.symbol
89910	4.55195e-25	-11.8349	209	1	l-ERY	up	UBE3B
54505	5.10331e-25	-11.8189	209	1	l-ERY	up	DHX29
80148	5.13944e-25	-11.8179	209	1	l-ERY	up	PQLC1
23786	6.10064e-25	-11.7939	209	1	l-ERY	up	BCL2L13
55366	6.85862e-25	-11.7774	209	1	l-ERY	up	LGR4
2281	7.10808e-25	-11.7724	209	1	l-ERY	up	FKBP1B
25893	8.15243e-25	-11.7532	209	1	l-ERY	up	TRIM58
7018	8.72394e-25	-11.7437	209	1	l-ERY	up	TF
3481	9.9472e-25	-11.7253	209	1	l-ERY	up	IGF2
10467	1.0539e-24	-11.7171	209	1	l-ERY	up	ZNHIT1
79133	1.07334e-24	-11.7146	209	1	l-ERY	up	NDUFAF5
4354	1.22573e-24	-11.6959	209	1	l-ERY	up	MPP1
4299	1.41693e-24	-11.6756	209	1	l-ERY	up	AFF1
4947	1.77907e-24	-11.6436	209	1	l-ERY	up	OAZ2
5298	1.83527e-24	-11.6392	209	1	l-ERY	up	PI4KB
9435	2.12439e-24	-11.6186	209	1	l-ERY	up	CHST2
729580	2.14923e-24	-11.617	209	1	l-ERY	up	NA
3014	2.17089e-24	-11.6156	209	1	l-ERY	up	H2AFX
79641	3.48989e-24	-11.5488	209	1	l-ERY	up	ROGDI
7917	4.11837e-24	-11.5255	209	1	l-ERY	up	BAG6
1528	4.45402e-24	-11.5144	209	1	l-ERY	up	CYB5A
2029	4.49945e-24	-11.513	209	1	l-ERY	up	ENSA
1058	6.21544e-24	-11.4674	209	1	l-ERY	up	CENPA
55247	9.08024e-24	-11.414	209	1	l-ERY	up	NEIL3
50717	9.08184e-24	-11.4139	209	1	l-ERY	up	DCAF8
54977	9.7567e-24	-11.4038	209	1	l-ERY	up	SLC25A38
22974	1.00507e-23	-11.3996	209	1	l-ERY	up	TPX2
55361	1.02529e-23	-11.3968	209	1	l-ERY	up	PI4K2A
10423	1.03836e-23	-11.395	209	1	l-ERY	up	CDIPT
1894	1.0849e-23	-11.3888	209	1	l-ERY	up	ECT2
9425	1.22218e-23	-11.372	209	1	l-ERY	up	CDYL
259230	1.45842e-23	-11.347	209	1	l-ERY	up	SGMS1
129642	1.49981e-23	-11.3431	209	1	l-ERY	up	MBOAT2
51099	1.60415e-23	-11.3336	209	1	l-ERY	up	ABHD5
55500	1.8099e-23	-11.3165	209	1	l-ERY	up	ETNK1
51082	1.9144e-23	-11.3086	209	1	l-ERY	up	POLR1D
6455	2.04981e-23	-11.2989	209	1	l-ERY	up	SH3GL1
10670	2.64867e-23	-11.2626	209	1	l-ERY	up	RRAGA
4121	3.34722e-23	-11.2295	209	1	l-ERY	up	MAN1A1
3386	3.96525e-23	-11.2054	209	1	l-ERY	up	ICAM4
203	4.07643e-23	-11.2015	209	1	l-ERY	up	AK1
89874	4.31326e-23	-11.1935	209	1	l-ERY	up	SLC25A21
891	4.33969e-23	-11.1927	209	1	l-ERY	up	CCNB1
64422	4.43465e-23	-11.1896	209	1	l-ERY	up	ATG3
9055	4.89054e-23	-11.1757	209	1	l-ERY	up	PRC1
1371	4.91506e-23	-11.175	209	1	l-ERY	up	CPOX
79959	5.59893e-23	-11.1565	209	1	l-ERY	up	CEP76
8887	6.07917e-23	-11.1448	209	1	l-ERY	up	TAX1BP1
63877	6.46502e-23	-11.1361	209	1	l-ERY	up	FAM204A
9412	6.54556e-23	-11.1343	209	1	l-ERY	up	MED21
7286	6.67582e-23	-11.1315	209	1	l-ERY	up	TUFT1
4946	7.05355e-23	-11.1237	209	1	l-ERY	up	OAZ1
23548	8.02078e-23	-11.1055	209	1	l-ERY	up	TTC33
79137	8.17483e-23	-11.1028	209	1	l-ERY	up	RETREG2
149603	8.27456e-23	-11.1011	209	1	l-ERY	up	RNF187
6199	8.47562e-23	-11.0976	209	1	l-ERY	up	RPS6KB2
55892	8.86616e-23	-11.0912	209	1	l-ERY	up	MYNN
57104	1.32494e-22	-11.0341	209	1	l-ERY	up	PNPLA2
79665	1.74973e-22	-10.9945	209	1	l-ERY	up	DHX40
7030	2.28759e-22	-10.9563	209	1	l-ERY	up	TFE3
9232	2.38941e-22	-10.9501	209	1	l-ERY	up	PTTG1
2994	2.4039e-22	-10.9493	209	1	l-ERY	up	GYPB
2035	2.41815e-22	-10.9484	209	1	l-ERY	up	EPB41
8329	2.51977e-22	-10.9426	209	1	l-ERY	up	HIST1H2AI
206358	2.53771e-22	-10.9416	209	1	l-ERY	up	SLC36A1
528	3.03541e-22	-10.916	209	1	l-ERY	up	ATP6V1C1
55681	3.36338e-22	-10.9014	209	1	l-ERY	up	SCYL2
10975	3.62734e-22	-10.8906	209	1	l-ERY	up	UQCR11
2523	3.85343e-22	-10.882	209	1	l-ERY	up	FUT1
5869	3.92329e-22	-10.8794	209	1	l-ERY	up	RAB5B
56994	4.01889e-22	-10.876	209	1	l-ERY	up	CHPT1
56953	4.19283e-22	-10.8699	209	1	l-ERY	up	NT5M
23619	4.27808e-22	-10.867	209	1	l-ERY	up	ZIM2
11155	4.5932e-22	-10.8569	209	1	l-ERY	up	LDB3
8364	4.81923e-22	-10.85	209	1	l-ERY	up	HIST1H4C
5203	6.17333e-22	-10.8146	209	1	l-ERY	up	PFDN4
9587	6.3474e-22	-10.8106	209	1	l-ERY	up	MAD2L1BP
6500	6.6369e-22	-10.8043	209	1	l-ERY	up	SKP1
51307	7.43534e-22	-10.788	209	1	l-ERY	up	FAM53C
80346	8.5916e-22	-10.7673	209	1	l-ERY	up	REEP4
1822	9.23247e-22	-10.757	209	1	l-ERY	up	ATN1
8850	9.44691e-22	-10.7537	209	1	l-ERY	up	KAT2B
3045	1.04082e-21	-10.7398	209	1	l-ERY	up	HBD
535	1.12859e-21	-10.7282	209	1	l-ERY	up	ATP6V0A1
9939	1.17764e-21	-10.7221	209	1	l-ERY	up	RBM8A
56895	1.39932e-21	-10.6974	209	1	l-ERY	up	AGPAT4
55143	1.42796e-21	-10.6945	209	1	l-ERY	up	CDCA8
3836	1.78907e-21	-10.6621	209	1	l-ERY	up	KPNA1
4833	1.93355e-21	-10.651	209	1	l-ERY	up	NME4
267	1.96385e-21	-10.6488	209	1	l-ERY	up	AMFR
4695	2.09634e-21	-10.6394	209	1	l-ERY	up	NDUFA2
1317	2.10789e-21	-10.6386	209	1	l-ERY	up	SLC31A1
24137	2.15298e-21	-10.6355	209	1	l-ERY	up	KIF4A
8357	2.69915e-21	-10.603	209	1	l-ERY	up	HIST1H3H
10289	2.74879e-21	-10.6004	209	1	l-ERY	up	EIF1B
25996	2.88377e-21	-10.5935	209	1	l-ERY	up	REXO2
9258	3.20158e-21	-10.5785	209	1	l-ERY	up	MFHAS1
8724	3.82234e-21	-10.553	209	1	l-ERY	up	SNX3
6827	4.01331e-21	-10.546	209	1	l-ERY	up	SUPT4H1
22818	4.04816e-21	-10.5447	209	1	l-ERY	up	COPZ1
59286	4.12234e-21	-10.5421	209	1	l-ERY	up	UBL5
7314	6.9029e-21	-10.4678	209	1	l-ERY	up	UBB
54809	7.79569e-21	-10.4502	209	1	l-ERY	up	SAMD9
9528	8.04401e-21	-10.4457	209	1	l-ERY	up	TMEM59
23351	9.44996e-21	-10.4224	209	1	l-ERY	up	KHNYN
9562	1.05174e-20	-10.4069	209	1	l-ERY	up	MINPP1
80145	1.06077e-20	-10.4057	209	1	l-ERY	up	THOC7
57515	1.07866e-20	-10.4033	209	1	l-ERY	up	SERINC1
58488	1.12652e-20	-10.397	209	1	l-ERY	up	PCTP
10738	1.23063e-20	-10.3842	209	1	l-ERY	up	RFPL3
55839	1.62609e-20	-10.3439	209	1	l-ERY	up	CENPN
10260	1.66556e-20	-10.3404	209	1	l-ERY	up	DENND4A
8362	1.741e-20	-10.334	209	1	l-ERY	up	HIST1H4K
56913	1.76955e-20	-10.3316	209	1	l-ERY	up	C1GALT1
23625	1.8472e-20	-10.3254	209	1	l-ERY	up	FAM89B
1062	1.97651e-20	-10.3156	209	1	l-ERY	up	CENPE
79823	2.13353e-20	-10.3045	209	1	l-ERY	up	CAMKMT
60313	2.67626e-20	-10.2716	209	1	l-ERY	up	GPBP1L1
51274	2.83153e-20	-10.2634	209	1	l-ERY	up	KLF3
890	2.89809e-20	-10.2601	209	1	l-ERY	up	CCNA2
10106	2.94481e-20	-10.2578	209	1	l-ERY	up	CTDSP2
9133	3.13029e-20	-10.2489	209	1	l-ERY	up	CCNB2
5532	3.34588e-20	-10.2392	209	1	l-ERY	up	PPP3CB
8678	3.41464e-20	-10.2362	209	1	l-ERY	up	BECN1
2055	3.67734e-20	-10.2255	209	1	l-ERY	up	CLN8
23648	4.83362e-20	-10.1857	209	1	l-ERY	up	SSBP3
54542	7.66722e-20	-10.1185	209	1	l-ERY	up	RC3H2
2876	8.11121e-20	-10.1103	209	1	l-ERY	up	GPX1
43	8.25344e-20	-10.1077	209	1	l-ERY	up	ACHE
4329	8.89122e-20	-10.0969	209	1	l-ERY	up	ALDH6A1
2907	9.33977e-20	-10.0897	209	1	l-ERY	up	GRINA
7264	1.05238e-19	-10.0723	209	1	l-ERY	up	TSTA3
6667	1.07774e-19	-10.0688	209	1	l-ERY	up	SP1
4904	1.29771e-19	-10.0416	209	1	l-ERY	up	YBX1
55810	1.30239e-19	-10.0411	209	1	l-ERY	up	FOXJ2
54552	1.37645e-19	-10.033	209	1	l-ERY	up	GNL3L
10431	1.49097e-19	-10.0213	209	1	l-ERY	up	NA
5710	1.5194e-19	-10.0186	209	1	l-ERY	up	PSMD4
8790	1.53088e-19	-10.0175	209	1	l-ERY	up	FPGT
9829	1.59908e-19	-10.0111	209	1	l-ERY	up	DNAJC6
1063	1.67727e-19	-10.0041	209	1	l-ERY	up	CENPF
51560	1.83192e-19	-9.99118	209	1	l-ERY	up	RAB6B
146909	1.93001e-19	-9.98354	209	1	l-ERY	up	KIF18B
51098	2.02633e-19	-9.9764	209	1	l-ERY	up	IFT52
23762	2.12116e-19	-9.9697	209	1	l-ERY	up	OSBP2
3757	2.13085e-19	-9.96903	209	1	l-ERY	up	KCNH2
57553	2.28812e-19	-9.95859	209	1	l-ERY	up	MICAL3
4776	2.41065e-19	-9.95094	209	1	l-ERY	up	NFATC4
64344	2.8198e-19	-9.92794	209	1	l-ERY	up	HIF3A
310	3.09842e-19	-9.91411	209	1	l-ERY	up	ANXA7
4676	3.22009e-19	-9.90845	209	1	l-ERY	up	NAP1L4
2743	3.5574e-19	-9.89382	209	1	l-ERY	up	GLRB
2517	3.71315e-19	-9.88752	209	1	l-ERY	up	FUCA1
3161	4.53041e-19	-9.85826	209	1	l-ERY	up	HMMR
81627	4.90318e-19	-9.84663	209	1	l-ERY	up	TRMT1L
10277	5.11131e-19	-9.84051	209	1	l-ERY	up	UBE4B
10425	5.25961e-19	-9.83629	209	1	l-ERY	up	ARIH2
8451	6.13614e-19	-9.81359	209	1	l-ERY	up	CUL4A
5110	7.06961e-19	-9.79271	209	1	l-ERY	up	PCMT1
55860	8.0153e-19	-9.77419	209	1	l-ERY	up	ACTR10
3006	1.03629e-18	-9.73625	209	1	l-ERY	up	HIST1H1C
329	1.05244e-18	-9.73397	209	1	l-ERY	up	BIRC2
57613	1.1954e-18	-9.71514	209	1	l-ERY	up	FAM234B
8559	1.28092e-18	-9.70492	209	1	l-ERY	up	PRPF18
55626	1.38119e-18	-9.69376	209	1	l-ERY	up	AMBRA1
5708	1.62439e-18	-9.66975	209	1	l-ERY	up	PSMD2
79801	1.63564e-18	-9.66873	209	1	l-ERY	up	SHCBP1
55872	1.83408e-18	-9.65176	209	1	l-ERY	up	PBK
55691	1.84722e-18	-9.6507	209	1	l-ERY	up	FRMD4A
28954	1.85643e-18	-9.64996	209	1	l-ERY	up	REM1
54955	1.85673e-18	-9.64994	209	1	l-ERY	up	C1orf109
9318	1.94448e-18	-9.64309	209	1	l-ERY	up	COPS2
6647	1.97258e-18	-9.64096	209	1	l-ERY	up	SOD1
7323	2.1272e-18	-9.62977	209	1	l-ERY	up	UBE2D3
2768	2.34523e-18	-9.61529	209	1	l-ERY	up	GNA12
5439	2.42724e-18	-9.61018	209	1	l-ERY	up	POLR2J
10159	2.69135e-18	-9.59484	209	1	l-ERY	up	ATP6AP2
23352	3.02152e-18	-9.57765	209	1	l-ERY	up	UBR4
9588	3.69606e-18	-9.54767	209	1	l-ERY	up	PRDX6
10552	3.73985e-18	-9.54592	209	1	l-ERY	up	ARPC1A
7504	4.40557e-18	-9.52152	209	1	l-ERY	up	XK
8239	4.44166e-18	-9.52031	209	1	l-ERY	up	USP9X
2040	4.56847e-18	-9.51611	209	1	l-ERY	up	STOM
7965	4.61319e-18	-9.51466	209	1	l-ERY	up	AIMP2
10608	4.71743e-18	-9.51133	209	1	l-ERY	up	MXD4
4287	5.62058e-18	-9.48521	209	1	l-ERY	up	ATXN3
5096	6.13412e-18	-9.47216	209	1	l-ERY	up	PCCB
6541	6.14558e-18	-9.47188	209	1	l-ERY	up	SLC7A1
7009	6.72337e-18	-9.45846	209	1	l-ERY	up	TMBIM6
5367	7.17791e-18	-9.44869	209	1	l-ERY	up	PMCH
64771	7.38935e-18	-9.44435	209	1	l-ERY	up	ILRUN
79469	7.48034e-18	-9.44252	209	1	l-ERY	up	DLEU2L
23607	7.94991e-18	-9.43342	209	1	l-ERY	up	CD2AP
10318	8.28366e-18	-9.42727	209	1	l-ERY	up	TNIP1
25915	8.34307e-18	-9.4262	209	1	l-ERY	up	NDUFAF3
8027	8.52383e-18	-9.423	209	1	l-ERY	up	STAM
22863	8.71443e-18	-9.41969	209	1	l-ERY	up	ATG14
5885	1.04065e-17	-9.39313	209	1	l-ERY	up	RAD21
6307	1.05732e-17	-9.39075	209	1	l-ERY	up	MSMO1
5082	1.0838e-17	-9.38705	209	1	l-ERY	up	PDCL
54566	1.16533e-17	-9.37618	209	1	l-ERY	up	EPB41L4B
57132	1.18551e-17	-9.37361	209	1	l-ERY	up	CHMP1B
3304	1.24975e-17	-9.3657	209	1	l-ERY	up	HSPA1B
118	1.2818e-17	-9.3619	209	1	l-ERY	up	ADD1
10169	1.54473e-17	-9.3339	209	1	l-ERY	up	SERF2
23450	1.68612e-17	-9.32075	209	1	l-ERY	up	SF3B3
4953	1.90539e-17	-9.30238	209	1	l-ERY	up	ODC1
55322	2.02863e-17	-9.29296	209	1	l-ERY	up	C5orf22
8301	2.18534e-17	-9.28176	209	1	l-ERY	up	PICALM
8703	2.50988e-17	-9.26092	209	1	l-ERY	up	B4GALT3
51340	2.52722e-17	-9.25989	209	1	l-ERY	up	CRNKL1
1647	2.68897e-17	-9.25054	209	1	l-ERY	up	GADD45A
11337	2.74451e-17	-9.24746	209	1	l-ERY	up	GABARAP
5524	2.92368e-17	-9.23793	209	1	l-ERY	up	PTPA
26099	2.97358e-17	-9.23538	209	1	l-ERY	up	SZRD1
6923	3.15009e-17	-9.22668	209	1	l-ERY	up	ELOB
9928	3.34179e-17	-9.21777	209	1	l-ERY	up	KIF14
6016	3.34471e-17	-9.21764	209	1	l-ERY	up	RIT1
23304	3.41117e-17	-9.21467	209	1	l-ERY	up	UBR2
9665	3.68314e-17	-9.20309	209	1	l-ERY	up	MARF1
5279	3.77405e-17	-9.19941	209	1	l-ERY	up	PIGC
9848	4.08754e-17	-9.18736	209	1	l-ERY	up	MFAP3L
11113	4.13069e-17	-9.18578	209	1	l-ERY	up	CIT
253725	4.13516e-17	-9.18561	209	1	l-ERY	up	WASHC2C
54994	4.2784e-17	-9.18047	209	1	l-ERY	up	GID8
6738	4.30274e-17	-9.17961	209	1	l-ERY	up	RO60
1349	4.61321e-17	-9.16908	209	1	l-ERY	up	COX7B
6251	5.08175e-17	-9.15445	209	1	l-ERY	up	RSU1
5093	5.56415e-17	-9.14072	209	1	l-ERY	up	PCBP1
6767	6.19911e-17	-9.12436	209	1	l-ERY	up	ST13
25778	6.25272e-17	-9.12306	209	1	l-ERY	up	DSTYK
64858	6.89555e-17	-9.10822	209	1	l-ERY	up	DCLRE1B
4077	7.35815e-17	-9.09838	209	1	l-ERY	up	NBR1
23580	8.25499e-17	-9.08093	209	1	l-ERY	up	CDC42EP4
55102	9.15736e-17	-9.06518	209	1	l-ERY	up	ATG2B
54487	9.74696e-17	-9.0557	209	1	l-ERY	up	DGCR8
1633	9.8813e-17	-9.05362	209	1	l-ERY	up	DCK
6888	1.00602e-16	-9.05089	209	1	l-ERY	up	TALDO1
51550	1.06396e-16	-9.04238	209	1	l-ERY	up	CINP
55297	1.08373e-16	-9.03958	209	1	l-ERY	up	CCDC91
10762	1.09743e-16	-9.03767	209	1	l-ERY	up	NUP50
3093	1.12398e-16	-9.03403	209	1	l-ERY	up	UBE2K
113457	1.17354e-16	-9.02747	209	1	l-ERY	up	TUBA3D
4893	1.18658e-16	-9.02578	209	1	l-ERY	up	NRAS
54585	1.22786e-16	-9.02058	209	1	l-ERY	up	LZTFL1
51304	1.25501e-16	-9.01725	209	1	l-ERY	up	ZDHHC3
10257	1.27915e-16	-9.01435	209	1	l-ERY	up	ABCC4
9070	1.31232e-16	-9.01045	209	1	l-ERY	up	ASH2L
4289	1.34125e-16	-9.00713	209	1	l-ERY	up	MKLN1
8031	1.43829e-16	-8.99649	209	1	l-ERY	up	NCOA4
8655	1.70542e-16	-8.97052	209	1	l-ERY	up	DYNLL1
55312	2.18149e-16	-8.93292	209	1	l-ERY	up	RFK
1869	2.62943e-16	-8.90436	209	1	l-ERY	up	E2F1
9319	3.18296e-16	-8.8751	209	1	l-ERY	up	TRIP13
9173	4.56163e-16	-8.81987	209	1	l-ERY	up	IL1RL1
197319	5.0109e-16	-8.80543	209	1	l-ERY	up	NA
79139	5.25558e-16	-8.7981	209	1	l-ERY	up	DERL1
2222	5.50585e-16	-8.79094	209	1	l-ERY	up	FDFT1
80781	6.29534e-16	-8.77031	209	1	l-ERY	up	COL18A1
8804	7.3065e-16	-8.74735	209	1	l-ERY	up	CREG1
54793	7.95651e-16	-8.7342	209	1	l-ERY	up	KCTD9
81876	8.69406e-16	-8.72052	209	1	l-ERY	up	RAB1B
4928	8.73456e-16	-8.7198	209	1	l-ERY	up	NUP98
10063	8.84248e-16	-8.7179	209	1	l-ERY	up	COX17
83658	9.08534e-16	-8.71372	209	1	l-ERY	up	DYNLRB1
6668	9.31186e-16	-8.70991	209	1	l-ERY	up	SP2
220	9.80079e-16	-8.70201	209	1	l-ERY	up	ALDH1A3
51398	1.01714e-15	-8.69627	209	1	l-ERY	up	WDR83OS
79018	1.02732e-15	-8.69473	209	1	l-ERY	up	GID4
8630	1.10196e-15	-8.68388	209	1	l-ERY	up	HSD17B6
51128	1.13648e-15	-8.6791	209	1	l-ERY	up	SAR1B
25901	1.2374e-15	-8.66593	209	1	l-ERY	up	CCDC28A
7037	1.23984e-15	-8.66563	209	1	l-ERY	up	TFRC
51295	1.33624e-15	-8.65403	209	1	l-ERY	up	ECSIT
642559	1.53134e-15	-8.6329	209	1	l-ERY	up	POU5F1P3
79718	1.54133e-15	-8.63189	209	1	l-ERY	up	TBL1XR1
23536	1.56369e-15	-8.62966	209	1	l-ERY	up	ADAT1
1033	1.65706e-15	-8.62066	209	1	l-ERY	up	CDKN3
3005	1.72844e-15	-8.61411	209	1	l-ERY	up	H1F0
1266	1.72852e-15	-8.6141	209	1	l-ERY	up	CNN3
1495	1.72991e-15	-8.61398	209	1	l-ERY	up	CTNNA1
55149	2.06186e-15	-8.5867	209	1	l-ERY	up	MTPAP
9401	2.17262e-15	-8.57856	209	1	l-ERY	up	RECQL4
3730	2.71519e-15	-8.54385	209	1	l-ERY	up	ANOS1
11223	2.72185e-15	-8.54346	209	1	l-ERY	up	MST1L
7272	3.30337e-15	-8.51326	209	1	l-ERY	up	TTK
10133	4.08699e-15	-8.48	209	1	l-ERY	up	OPTN
3840	4.59692e-15	-8.4616	209	1	l-ERY	up	KPNA4
11334	4.81756e-15	-8.45426	209	1	l-ERY	up	TUSC2
332	4.89785e-15	-8.45167	209	1	l-ERY	up	BIRC5
55359	5.33123e-15	-8.43838	209	1	l-ERY	up	STYK1
259266	5.60474e-15	-8.43054	209	1	l-ERY	up	ASPM
5500	5.87283e-15	-8.42321	209	1	l-ERY	up	PPP1CB
8834	6.16333e-15	-8.41563	209	1	l-ERY	up	TMEM11
8533	6.60775e-15	-8.4047	209	1	l-ERY	up	COPS3
23031	6.62425e-15	-8.40431	209	1	l-ERY	up	MAST3
8086	6.76025e-15	-8.40112	209	1	l-ERY	up	AAAS
5694	7.29989e-15	-8.38905	209	1	l-ERY	up	PSMB6
81558	7.80726e-15	-8.37848	209	1	l-ERY	up	FAM117A
5774	8.10716e-15	-8.37256	209	1	l-ERY	up	PTPN3
7779	8.6256e-15	-8.3628	209	1	l-ERY	up	SLC30A1
55852	8.79229e-15	-8.35979	209	1	l-ERY	up	TEX2
3267	8.81983e-15	-8.35929	209	1	l-ERY	up	AGFG1
54855	1.03594e-14	-8.33394	209	1	l-ERY	up	TENT5C
10554	1.24334e-14	-8.30515	209	1	l-ERY	up	AGPAT1
81930	1.26901e-14	-8.30192	209	1	l-ERY	up	KIF18A
2184	1.31909e-14	-8.2958	209	1	l-ERY	up	FAH
1399	1.44151e-14	-8.28177	209	1	l-ERY	up	CRKL
84656	1.45649e-14	-8.28014	209	1	l-ERY	up	GLYR1
171558	1.5158e-14	-8.27382	209	1	l-ERY	up	PTCRA
2512	1.537e-14	-8.27162	209	1	l-ERY	up	FTL
9792	1.55668e-14	-8.26961	209	1	l-ERY	up	SERTAD2
10210	1.60072e-14	-8.2652	209	1	l-ERY	up	TOPORS
56061	1.71665e-14	-8.25412	209	1	l-ERY	up	UBFD1
29127	1.91716e-14	-8.23662	209	1	l-ERY	up	RACGAP1
2780	1.95029e-14	-8.2339	209	1	l-ERY	up	GNAT2
9878	1.99847e-14	-8.23003	209	1	l-ERY	up	TOX4
131408	2.0312e-14	-8.22745	209	1	l-ERY	up	FAM131A
7982	2.10168e-14	-8.22204	209	1	l-ERY	up	ST7
23035	2.62832e-14	-8.18651	209	1	l-ERY	up	PHLPP2
51510	2.7353e-14	-8.18017	209	1	l-ERY	up	CHMP5
4750	2.87796e-14	-8.17208	209	1	l-ERY	up	NEK1
51203	3.07395e-14	-8.16159	209	1	l-ERY	up	NUSAP1
5866	3.28995e-14	-8.15077	209	1	l-ERY	up	RAB3IL1
402055	3.33773e-14	-8.14847	209	1	l-ERY	up	SRRD
5292	3.76891e-14	-8.12909	209	1	l-ERY	up	PIM1
25840	4.16316e-14	-8.11321	209	1	l-ERY	up	METTL7A
79091	4.16873e-14	-8.113	209	1	l-ERY	up	METTL22
1024	4.47765e-14	-8.10157	209	1	l-ERY	up	CDK8
55568	4.81916e-14	-8.08982	209	1	l-ERY	up	GALNT10
2491	5.3079e-14	-8.07436	209	1	l-ERY	up	CENPI
85360	5.3264e-14	-8.0738	209	1	l-ERY	up	SYDE1
5087	5.39637e-14	-8.07171	209	1	l-ERY	up	PBX1
51231	5.75078e-14	-8.06152	209	1	l-ERY	up	VRK3
1515	5.78144e-14	-8.06067	209	1	l-ERY	up	CTSV
64748	5.85029e-14	-8.05877	209	1	l-ERY	up	PLPPR2
440915	5.89788e-14	-8.05747	209	1	l-ERY	up	POTEKP
1984	6.03369e-14	-8.05382	209	1	l-ERY	up	EIF5A
54842	7.74514e-14	-8.01374	209	1	l-ERY	up	MFSD6
9320	8.07243e-14	-8.00709	209	1	l-ERY	up	TRIP12
92703	8.12257e-14	-8.00609	209	1	l-ERY	up	TMEM183A
55666	8.32651e-14	-8.00211	209	1	l-ERY	up	NPLOC4
26511	8.51586e-14	-7.99849	209	1	l-ERY	up	CHIC2
57599	8.71838e-14	-7.99471	209	1	l-ERY	up	WDR48
7874	9.02695e-14	-7.98911	209	1	l-ERY	up	USP7
9554	9.2712e-14	-7.98481	209	1	l-ERY	up	SEC22B
79647	9.82709e-14	-7.97543	209	1	l-ERY	up	AKIRIN1
9570	1.03087e-13	-7.96772	209	1	l-ERY	up	GOSR2
8649	1.09268e-13	-7.95833	209	1	l-ERY	up	LAMTOR3
948	1.2159e-13	-7.94109	209	1	l-ERY	up	CD36
285672	1.23604e-13	-7.93844	209	1	l-ERY	up	SREK1IP1
983	1.24471e-13	-7.93731	209	1	l-ERY	up	CDK1
27430	1.34248e-13	-7.92509	209	1	l-ERY	up	MAT2B
55068	1.40414e-13	-7.91783	209	1	l-ERY	up	ENOX1
23228	1.50589e-13	-7.90652	209	1	l-ERY	up	PLCL2
25842	1.51266e-13	-7.90579	209	1	l-ERY	up	ASF1A
9465	2.36613e-13	-7.83322	209	1	l-ERY	up	AKAP7
27095	2.50046e-13	-7.82424	209	1	l-ERY	up	TRAPPC3
10541	2.51605e-13	-7.82323	209	1	l-ERY	up	ANP32B
9943	2.64077e-13	-7.81536	209	1	l-ERY	up	OXSR1
23176	2.92969e-13	-7.79844	209	1	l-ERY	up	SEPTIN8
1457	3.35483e-13	-7.77635	209	1	l-ERY	up	CSNK2A1
30968	3.43359e-13	-7.77256	209	1	l-ERY	up	STOML2
7355	3.53303e-13	-7.7679	209	1	l-ERY	up	SLC35A2
1727	3.7898e-13	-7.75643	209	1	l-ERY	up	CYB5R3
10139	4.12675e-13	-7.74251	209	1	l-ERY	up	ARFRP1
1164	4.20214e-13	-7.73955	209	1	l-ERY	up	CKS2
6451	4.59234e-13	-7.72501	209	1	l-ERY	up	SH3BGRL
1861	4.71248e-13	-7.72078	209	1	l-ERY	up	TOR1A
54494	5.2355e-13	-7.70353	209	1	l-ERY	up	C11orf71
5763	5.28737e-13	-7.70191	209	1	l-ERY	up	PTMS
79791	5.48948e-13	-7.69576	209	1	l-ERY	up	FBXO31
59269	6.30355e-13	-7.67305	209	1	l-ERY	up	HIVEP3
9419	6.4351e-13	-7.66965	209	1	l-ERY	up	CRIPT
80306	6.94971e-13	-7.657	209	1	l-ERY	up	MED28
54529	7.17344e-13	-7.65178	209	1	l-ERY	up	ASNSD1
7849	7.42762e-13	-7.64605	209	1	l-ERY	up	PAX8
51006	7.85414e-13	-7.63685	209	1	l-ERY	up	SLC35C2
27257	8.06817e-13	-7.63242	209	1	l-ERY	up	LSM1
23390	8.08259e-13	-7.63213	209	1	l-ERY	up	ZDHHC17
1979	8.16609e-13	-7.63044	209	1	l-ERY	up	EIF4EBP2
55327	8.33356e-13	-7.62709	209	1	l-ERY	up	LIN7C
10112	8.58767e-13	-7.62213	209	1	l-ERY	up	KIF20A
408050	8.66386e-13	-7.62068	209	1	l-ERY	up	NOMO3
9972	8.69725e-13	-7.62004	209	1	l-ERY	up	NUP153
57088	9.14544e-13	-7.61175	209	1	l-ERY	up	PLSCR4
80086	9.21288e-13	-7.61054	209	1	l-ERY	up	TUBA4B
5870	9.25366e-13	-7.60981	209	1	l-ERY	up	RAB6A
1488	9.71649e-13	-7.60175	209	1	l-ERY	up	CTBP2
10983	1.00381e-12	-7.59637	209	1	l-ERY	up	CCNI
56829	1.20754e-12	-7.5658	209	1	l-ERY	up	ZC3HAV1
7263	1.22276e-12	-7.56373	209	1	l-ERY	up	TST
6845	1.29936e-12	-7.55366	209	1	l-ERY	up	VAMP7
3216	1.32367e-12	-7.55059	209	1	l-ERY	up	HOXB6
673	1.36675e-12	-7.54528	209	1	l-ERY	up	BRAF
23118	1.42592e-12	-7.53825	209	1	l-ERY	up	TAB2
27429	1.45245e-12	-7.53519	209	1	l-ERY	up	HTRA2
8894	1.60937e-12	-7.51815	209	1	l-ERY	up	EIF2S2
79767	1.90244e-12	-7.49033	209	1	l-ERY	up	ELMO3
272	1.94304e-12	-7.48681	209	1	l-ERY	up	AMPD3
9352	1.99018e-12	-7.48282	209	1	l-ERY	up	TXNL1
